<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.04.14	04:00:00	1.13561	1.13613	1.13214	1.13484	3097	0	40
2009.04.14	08:00:00	1.13485	1.14408	1.13483	1.14083	6675	0	40
2009.04.14	12:00:00	1.14090	1.14468	1.13948	1.13970	10453	0	40
2009.04.14	16:00:00	1.13962	1.14254	1.13512	1.13678	8140	0	40
2009.04.14	20:00:00	1.13693	1.13879	1.13522	1.13712	3525	0	40
2009.04.15	00:00:00	1.13721	1.14103	1.13660	1.13911	2953	0	40
2009.04.15	04:00:00	1.13912	1.14093	1.13774	1.14083	3306	0	40
2009.04.15	08:00:00	1.14080	1.14489	1.14006	1.14211	8972	0	40
2009.04.15	12:00:00	1.14217	1.14858	1.13898	1.14698	9147	0	40
2009.04.15	16:00:00	1.14699	1.14778	1.14203	1.14364	7568	0	40
2009.04.15	20:00:00	1.14368	1.14552	1.14197	1.14373	4085	0	40
2009.04.16	00:00:00	1.14378	1.14418	1.13980	1.14193	3102	0	40
2009.04.16	04:00:00	1.14188	1.14648	1.14188	1.14563	3784	0	40
2009.04.16	08:00:00	1.14566	1.15186	1.14298	1.15045	9666	0	40
2009.04.16	12:00:00	1.15037	1.15056	1.14468	1.14578	9122	0	40
2009.04.16	16:00:00	1.14577	1.15113	1.14446	1.14944	7989	0	40
2009.04.16	20:00:00	1.14949	1.14949	1.14573	1.14703	4536	0	40
2009.04.17	00:00:00	1.14716	1.15028	1.14578	1.14983	3113	0	40
2009.04.17	04:00:00	1.14982	1.15553	1.14958	1.15348	4648	0	40
2009.04.17	08:00:00	1.15342	1.16357	1.15335	1.16216	11053	0	40
2009.04.17	12:00:00	1.16213	1.16872	1.16165	1.16582	11588	0	40
2009.04.17	16:00:00	1.16580	1.16778	1.16407	1.16682	6947	0	40
2009.04.17	20:00:00	1.16681	1.16831	1.16457	1.16495	2484	0	40
2009.04.20	00:00:00	1.16662	1.17173	1.16545	1.17066	4638	0	40
2009.04.20	04:00:00	1.17067	1.17099	1.16758	1.16876	3525	0	40
2009.04.20	08:00:00	1.16881	1.17132	1.16713	1.16988	9593	0	40
2009.04.20	12:00:00	1.16997	1.17315	1.16756	1.17256	9646	0	40
2009.04.20	16:00:00	1.17265	1.17403	1.16815	1.16888	6688	0	40
2009.04.20	20:00:00	1.16883	1.16948	1.16727	1.16868	4817	0	40
2009.04.21	00:00:00	1.16876	1.17093	1.16808	1.16918	4731	0	40
2009.04.21	04:00:00	1.16917	1.16924	1.16738	1.16753	4144	0	40
2009.04.21	08:00:00	1.16756	1.17180	1.16607	1.16911	9155	0	40
2009.04.21	12:00:00	1.16907	1.17019	1.16399	1.16548	9701	0	40
2009.04.21	16:00:00	1.16547	1.16811	1.16347	1.16594	9309	0	40
2009.04.21	20:00:00	1.16595	1.16882	1.16543	1.16762	4322	0	40
2009.04.22	00:00:00	1.16770	1.16991	1.16662	1.16815	4805	0	40
2009.04.22	04:00:00	1.16813	1.16921	1.16709	1.16879	3481	0	40
2009.04.22	08:00:00	1.16886	1.17200	1.16568	1.16712	8949	0	40
2009.04.22	12:00:00	1.16705	1.16907	1.15965	1.16259	10337	0	40
2009.04.22	16:00:00	1.16261	1.16519	1.15989	1.16441	7304	0	40
2009.04.22	20:00:00	1.16440	1.16458	1.16268	1.16358	3907	0	40
2009.04.23	00:00:00	1.16360	1.16526	1.16323	1.16423	2953	0	40
2009.04.23	04:00:00	1.16425	1.16550	1.16195	1.16277	3710	0	40
2009.04.23	08:00:00	1.16269	1.16738	1.15917	1.16071	10708	0	40
2009.04.23	12:00:00	1.16075	1.16272	1.15456	1.16154	10159	0	40
2009.04.23	16:00:00	1.16156	1.16189	1.15366	1.15407	8874	0	40
2009.04.23	20:00:00	1.15406	1.15501	1.15004	1.15132	4214	0	40
2009.04.24	00:00:00	1.15107	1.15251	1.15015	1.15129	2505	0	40
2009.04.24	04:00:00	1.15128	1.15143	1.14594	1.14677	4237	0	40
2009.04.24	08:00:00	1.14673	1.14786	1.13810	1.14163	10541	0	40
2009.04.24	12:00:00	1.14162	1.14378	1.13518	1.13701	10525	0	40
2009.04.24	16:00:00	1.13715	1.14012	1.13479	1.13871	8258	0	40
2009.04.24	20:00:00	1.13872	1.14029	1.13594	1.13900	3575	0	40
2009.04.27	00:00:00	1.13816	1.14296	1.13603	1.14264	4595	0	40
2009.04.27	04:00:00	1.14259	1.14472	1.14173	1.14396	4466	0	40
2009.04.27	08:00:00	1.14395	1.14849	1.14375	1.14692	9580	0	40
2009.04.27	12:00:00	1.14689	1.14983	1.14459	1.14893	9567	0	40
2009.04.27	16:00:00	1.14894	1.16020	1.14490	1.16006	10582	0	40
2009.04.27	20:00:00	1.16003	1.16029	1.15432	1.15650	3113	0	40
2009.04.28	00:00:00	1.15640	1.15814	1.15496	1.15603	3301	0	40
2009.04.28	04:00:00	1.15612	1.15839	1.15555	1.15768	4957	0	40
2009.04.28	08:00:00	1.15762	1.15813	1.15448	1.15592	9856	0	40
2009.04.28	12:00:00	1.15595	1.15953	1.15147	1.15400	10462	0	40
2009.04.28	16:00:00	1.15401	1.15408	1.14383	1.14518	7583	0	40
2009.04.28	20:00:00	1.14510	1.14523	1.14182	1.14388	5528	0	40
2009.04.29	00:00:00	1.14386	1.14450	1.14188	1.14323	3601	0	40
2009.04.29	04:00:00	1.14330	1.14396	1.13957	1.14201	4719	0	40
2009.04.29	08:00:00	1.14203	1.14248	1.13669	1.13733	8772	0	40
2009.04.29	12:00:00	1.13739	1.13908	1.13468	1.13699	9568	0	40
2009.04.29	16:00:00	1.13694	1.13768	1.13001	1.13235	9854	0	40
2009.04.29	20:00:00	1.13233	1.13833	1.13188	1.13688	7775	0	40
2009.04.30	00:00:00	1.13681	1.13732	1.13210	1.13271	4894	0	40
2009.04.30	04:00:00	1.13268	1.13508	1.13018	1.13183	5388	0	40
2009.04.30	08:00:00	1.13178	1.13548	1.12698	1.13480	9773	0	40
2009.04.30	12:00:00	1.13478	1.14273	1.13278	1.14165	10762	0	40
2009.04.30	16:00:00	1.14166	1.14318	1.13728	1.14054	9784	0	40
2009.04.30	20:00:00	1.14055	1.14175	1.13900	1.14102	5194	0	40
2009.05.01	00:00:00	1.14103	1.14110	1.13828	1.13858	3536	0	40
2009.05.01	04:00:00	1.13855	1.13928	1.13688	1.13736	2880	0	40
2009.05.01	08:00:00	1.13735	1.14104	1.13568	1.13742	5958	0	40
2009.05.01	12:00:00	1.13751	1.13866	1.13334	1.13643	7223	0	40
2009.05.01	16:00:00	1.13644	1.13861	1.13479	1.13653	5666	0	40
2009.05.01	20:00:00	1.13651	1.13682	1.13492	1.13574	2253	0	40
2009.05.04	00:00:00	1.13503	1.13743	1.13222	1.13242	3043	0	40
2009.05.04	04:00:00	1.13260	1.13513	1.13191	1.13473	3275	0	40
2009.05.04	08:00:00	1.13474	1.13839	1.13313	1.13820	6460	0	40
2009.05.04	12:00:00	1.13810	1.14200	1.13493	1.13555	8272	0	40
2009.05.04	16:00:00	1.13553	1.13553	1.12508	1.12751	9243	0	40
2009.05.04	20:00:00	1.12752	1.12923	1.12556	1.12556	3812	0	40
2009.05.05	00:00:00	1.12560	1.12843	1.12467	1.12793	4272	0	40
2009.05.05	04:00:00	1.12794	1.13017	1.12618	1.12914	4941	0	40
2009.05.05	08:00:00	1.12913	1.13558	1.12886	1.13111	9187	0	40
2009.05.05	12:00:00	1.13112	1.13131	1.12443	1.12937	10169	0	40
2009.05.05	16:00:00	1.12943	1.13290	1.12808	1.13187	9464	0	40
2009.05.05	20:00:00	1.13188	1.13595	1.13080	1.13378	5876	0	40
2009.05.06	00:00:00	1.13379	1.13788	1.13266	1.13718	4689	0	40
2009.05.06	04:00:00	1.13713	1.13848	1.13348	1.13438	5809	0	40
2009.05.06	08:00:00	1.13443	1.13519	1.13065	1.13258	9356	0	40
2009.05.06	12:00:00	1.13253	1.13622	1.12863	1.13328	10000	0	40
2009.05.06	16:00:00	1.13330	1.13658	1.13056	1.13406	9965	0	40
2009.05.06	20:00:00	1.13411	1.13433	1.13014	1.13297	5978	0	40
2009.05.07	00:00:00	1.13294	1.13566	1.13223	1.13353	5101	0	40
2009.05.07	04:00:00	1.13348	1.13595	1.13282	1.13504	5117	0	40
2009.05.07	08:00:00	1.13503	1.14128	1.13433	1.13714	9321	0	40
2009.05.07	12:00:00	1.13713	1.14206	1.12520	1.12743	12013	0	40
2009.05.07	16:00:00	1.12752	1.13113	1.12713	1.13051	8677	0	40
2009.05.07	20:00:00	1.13048	1.13231	1.12873	1.13028	6375	0	40
2009.05.08	00:00:00	1.13029	1.13268	1.12919	1.13203	5139	0	40
2009.05.08	04:00:00	1.13208	1.13353	1.12750	1.12802	5320	0	40
2009.05.08	08:00:00	1.12797	1.12977	1.12566	1.12960	8828	0	40
2009.05.08	12:00:00	1.12952	1.13117	1.11881	1.12143	11086	0	40
2009.05.08	16:00:00	1.12142	1.12378	1.10777	1.10863	11485	0	40
2009.05.08	20:00:00	1.10857	1.11006	1.10488	1.10576	4176	0	40
2009.05.11	00:00:00	1.10398	1.10620	1.10323	1.10557	2894	0	40
2009.05.11	04:00:00	1.10553	1.10719	1.10194	1.10642	4172	0	40
2009.05.11	08:00:00	1.10641	1.10957	1.10470	1.10780	9683	0	40
2009.05.11	12:00:00	1.10791	1.11040	1.10617	1.10667	10220	0	40
2009.05.11	16:00:00	1.10672	1.10968	1.10391	1.10910	9097	0	40
2009.05.11	20:00:00	1.10911	1.11038	1.10859	1.11003	3909	0	40
2009.05.12	00:00:00	1.10998	1.11046	1.10834	1.10973	3653	0	40
2009.05.12	04:00:00	1.10977	1.10977	1.10628	1.10671	3577	0	40
2009.05.12	08:00:00	1.10666	1.10784	1.10287	1.10440	9709	0	40
2009.05.12	12:00:00	1.10441	1.10659	1.10026	1.10447	11278	0	40
2009.05.12	16:00:00	1.10455	1.10898	1.10188	1.10705	9989	0	40
2009.05.12	20:00:00	1.10704	1.10765	1.10503	1.10538	5892	0	40
2009.05.13	00:00:00	1.10543	1.10583	1.09769	1.10216	5892	0	40
2009.05.13	04:00:00	1.10217	1.10350	1.09953	1.10053	4589	0	40
2009.05.13	08:00:00	1.10061	1.10316	1.09958	1.10313	9182	0	40
2009.05.13	12:00:00	1.10308	1.10882	1.10138	1.10671	11430	0	40
2009.05.13	16:00:00	1.10672	1.10988	1.10250	1.10771	11067	0	40
2009.05.13	20:00:00	1.10770	1.10876	1.10588	1.10723	5107	0	40
2009.05.14	00:00:00	1.10707	1.11202	1.10672	1.10910	4464	0	40
2009.05.14	04:00:00	1.10915	1.11070	1.10797	1.10914	3615	0	40
2009.05.14	08:00:00	1.10910	1.11083	1.10647	1.10826	10160	0	40
2009.05.14	12:00:00	1.10827	1.11218	1.10678	1.10931	12355	0	40
2009.05.14	16:00:00	1.10930	1.10981	1.10382	1.10529	11719	0	40
2009.05.14	20:00:00	1.10528	1.10528	1.10255	1.10434	5110	0	40
2009.05.15	00:00:00	1.10438	1.10584	1.10370	1.10552	4528	0	40
2009.05.15	04:00:00	1.10553	1.10589	1.10448	1.10570	3703	0	40
2009.05.15	08:00:00	1.10577	1.10957	1.10520	1.10864	11603	0	40
2009.05.15	12:00:00	1.10861	1.11227	1.10466	1.10500	12372	0	40
2009.05.15	16:00:00	1.10501	1.12373	1.10375	1.12235	14060	0	40
2009.05.15	20:00:00	1.12237	1.12460	1.12102	1.12130	4788	0	40
2009.05.18	00:00:00	1.12210	1.12590	1.12190	1.12450	5318	0	40
2009.05.18	04:00:00	1.12460	1.12550	1.12150	1.12230	4236	0	40
2009.05.18	08:00:00	1.12240	1.12620	1.12180	1.12230	13128	0	40
2009.05.18	12:00:00	1.12240	1.12310	1.11820	1.11970	11744	0	40
2009.05.18	16:00:00	1.11960	1.12180	1.11480	1.11640	11809	0	40
2009.05.18	20:00:00	1.11650	1.11690	1.11380	1.11420	4490	0	40
2009.05.19	00:00:00	1.11430	1.11620	1.11380	1.11570	4144	0	40
2009.05.19	04:00:00	1.11560	1.11590	1.11350	1.11470	4856	0	40
2009.05.19	08:00:00	1.11460	1.11620	1.10900	1.11180	15990	0	40
2009.05.19	12:00:00	1.11170	1.11580	1.11090	1.11500	14512	0	40
2009.05.19	16:00:00	1.11520	1.11580	1.10970	1.11040	12707	0	40
2009.05.19	20:00:00	1.11040	1.11100	1.10690	1.10930	6177	0	40
2009.05.20	00:00:00	1.10930	1.11160	1.10730	1.11130	6287	0	40
2009.05.20	04:00:00	1.11130	1.11230	1.10990	1.11180	5855	0	40
2009.05.20	08:00:00	1.11170	1.11270	1.10750	1.10880	15300	0	40
2009.05.20	12:00:00	1.10890	1.10890	1.09710	1.09750	17578	0	40
2009.05.20	16:00:00	1.09760	1.10270	1.09670	1.09950	14231	0	40
2009.05.20	20:00:00	1.09950	1.10160	1.09700	1.10100	6903	0	40
2009.05.21	00:00:00	1.10110	1.10120	1.09900	1.10000	3141	0	40
2009.05.21	04:00:00	1.10000	1.10170	1.09810	1.10080	3941	0	40
2009.05.21	08:00:00	1.10090	1.10210	1.09570	1.09880	16463	0	40
2009.05.21	12:00:00	1.09880	1.10520	1.09820	1.10480	15727	0	40
2009.05.21	16:00:00	1.10480	1.10550	1.09260	1.09310	15569	0	40
2009.05.21	20:00:00	1.09300	1.09520	1.09150	1.09240	7077	0	40
2009.05.22	00:00:00	1.09250	1.09290	1.08940	1.09060	7154	0	40
2009.05.22	04:00:00	1.09060	1.09250	1.08980	1.09210	7595	0	40
2009.05.22	08:00:00	1.09210	1.09270	1.08710	1.09030	18533	0	40
2009.05.22	12:00:00	1.09030	1.09060	1.08370	1.08520	18023	0	40
2009.05.22	16:00:00	1.08520	1.08770	1.08110	1.08190	17319	0	40
2009.05.22	20:00:00	1.08190	1.08580	1.08190	1.08560	4779	0	40
2009.05.25	00:00:00	1.08450	1.08650	1.08280	1.08620	7047	0	40
2009.05.25	04:00:00	1.08630	1.08670	1.08400	1.08460	9543	0	40
2009.05.25	08:00:00	1.08460	1.08710	1.08370	1.08580	11348	0	40
2009.05.25	12:00:00	1.08580	1.08650	1.08270	1.08430	8039	0	40
2009.05.25	16:00:00	1.08420	1.08480	1.08170	1.08270	5211	0	40
2009.05.25	20:00:00	1.08280	1.08330	1.08220	1.08270	1929	0	40
2009.05.26	00:00:00	1.08280	1.08780	1.08230	1.08630	7847	0	40
2009.05.26	04:00:00	1.08630	1.08670	1.08420	1.08440	7480	0	40
2009.05.26	08:00:00	1.08440	1.09240	1.08430	1.09100	18985	0	40
2009.05.26	12:00:00	1.09100	1.09250	1.08600	1.08640	17935	0	40
2009.05.26	16:00:00	1.08620	1.08630	1.08120	1.08350	15447	0	40
2009.05.26	20:00:00	1.08350	1.08490	1.08240	1.08370	5837	0	40
2009.05.27	00:00:00	1.08360	1.08620	1.08250	1.08550	6795	0	40
2009.05.27	04:00:00	1.08560	1.08800	1.08440	1.08760	8445	0	40
2009.05.27	08:00:00	1.08760	1.08850	1.08320	1.08600	16276	0	40
2009.05.27	12:00:00	1.08600	1.08950	1.08090	1.08410	17525	0	40
2009.05.27	16:00:00	1.08410	1.08950	1.08340	1.08710	19444	0	40
2009.05.27	20:00:00	1.08720	1.09350	1.08500	1.09240	9034	0	40
2009.05.28	00:00:00	1.09240	1.09340	1.09140	1.09180	7132	0	40
2009.05.28	04:00:00	1.09180	1.09460	1.09140	1.09290	9470	0	40
2009.05.28	08:00:00	1.09280	1.09520	1.08840	1.08850	17503	0	40
2009.05.28	12:00:00	1.08850	1.09110	1.08270	1.08380	18429	0	40
2009.05.28	16:00:00	1.08390	1.08690	1.08030	1.08520	19051	0	40
2009.05.28	20:00:00	1.08510	1.08600	1.08320	1.08510	8265	0	40
2009.05.29	00:00:00	1.08510	1.08580	1.07880	1.07900	4988	0	40
2009.05.29	04:00:00	1.07890	1.08170	1.07890	1.07950	6254	0	40
2009.05.29	08:00:00	1.07960	1.08210	1.07390	1.07530	18926	0	40
2009.05.29	12:00:00	1.07520	1.07560	1.06970	1.07250	22160	0	40
2009.05.29	16:00:00	1.07240	1.07270	1.06550	1.06880	20886	0	40
2009.05.29	20:00:00	1.06880	1.06890	1.06660	1.06670	6667	0	40
2009.06.01	00:00:00	1.06700	1.06970	1.06570	1.06740	7307	0	40
2009.06.01	04:00:00	1.06740	1.06950	1.06650	1.06920	8170	0	40
2009.06.01	08:00:00	1.06920	1.06970	1.06190	1.06280	17589	0	40
2009.06.01	12:00:00	1.06270	1.06930	1.06240	1.06720	16617	0	40
2009.06.01	16:00:00	1.06670	1.07230	1.06510	1.06600	17536	0	40
2009.06.01	20:00:00	1.06600	1.07150	1.06500	1.07060	9025	0	40
2009.06.02	00:00:00	1.07050	1.07150	1.06850	1.07040	6811	0	40
2009.06.02	04:00:00	1.07040	1.07140	1.06910	1.07080	7191	0	40
2009.06.02	08:00:00	1.07080	1.07420	1.06830	1.06890	18212	0	40
2009.06.02	12:00:00	1.06890	1.06900	1.05940	1.06320	21337	0	40
2009.06.02	16:00:00	1.06320	1.06470	1.05910	1.06050	19557	0	40
2009.06.02	20:00:00	1.06040	1.06190	1.06000	1.06130	7959	0	40
2009.06.03	00:00:00	1.06130	1.06370	1.06110	1.06300	7156	0	40
2009.06.03	04:00:00	1.06290	1.06350	1.06010	1.06190	9807	0	40
2009.06.03	08:00:00	1.06180	1.07010	1.06040	1.06670	21914	0	40
2009.06.03	12:00:00	1.06670	1.07160	1.06380	1.06910	22026	0	40
2009.06.03	16:00:00	1.06910	1.07450	1.06660	1.06930	20234	0	40
2009.06.03	20:00:00	1.06920	1.07260	1.06880	1.07110	9143	0	40
2009.06.04	00:00:00	1.07110	1.07130	1.06780	1.06910	6442	0	40
2009.06.04	04:00:00	1.06910	1.06970	1.06720	1.06850	9310	0	40
2009.06.04	08:00:00	1.06850	1.06850	1.06400	1.06790	19754	0	40
2009.06.04	12:00:00	1.06790	1.07600	1.06720	1.07180	23184	0	40
2009.06.04	16:00:00	1.07170	1.07230	1.06560	1.06780	19823	0	40
2009.06.04	20:00:00	1.06780	1.07080	1.06700	1.06920	8099	0	40
2009.06.05	00:00:00	1.06930	1.06970	1.06630	1.06750	6238	0	40
2009.06.05	04:00:00	1.06740	1.06910	1.06690	1.06840	9954	0	40
2009.06.05	08:00:00	1.06830	1.07160	1.06690	1.07160	17885	0	40
2009.06.05	12:00:00	1.07170	1.08470	1.06640	1.08250	22922	0	40
2009.06.05	16:00:00	1.08260	1.08700	1.08200	1.08630	17685	0	40
2009.06.05	20:00:00	1.08620	1.09050	1.08500	1.08550	7769	0	40
2009.06.08	00:00:00	1.08740	1.08940	1.08350	1.08430	6216	0	40
2009.06.08	04:00:00	1.08430	1.08650	1.08390	1.08640	6521	0	40
2009.06.08	08:00:00	1.08650	1.09850	1.08630	1.09810	20306	0	40
2009.06.08	12:00:00	1.09800	1.09800	1.09160	1.09480	18548	0	40
2009.06.08	16:00:00	1.09490	1.09680	1.08960	1.09070	18130	0	40
2009.06.08	20:00:00	1.09060	1.09310	1.08880	1.09140	7375	0	40
2009.06.09	00:00:00	1.09130	1.09180	1.08890	1.09180	5737	0	40
2009.06.09	04:00:00	1.09190	1.09520	1.09130	1.09170	7451	0	40
2009.06.09	08:00:00	1.09180	1.09370	1.08700	1.09070	19489	0	40
2009.06.09	12:00:00	1.09080	1.09400	1.08080	1.08420	21999	0	40
2009.06.09	16:00:00	1.08430	1.08450	1.07950	1.08060	17320	0	40
2009.06.09	20:00:00	1.08070	1.08120	1.07610	1.07740	7988	0	40
2009.06.10	00:00:00	1.07750	1.07920	1.07670	1.07820	6081	0	40
2009.06.10	04:00:00	1.07830	1.07890	1.07470	1.07510	7230	0	40
2009.06.10	08:00:00	1.07520	1.07840	1.07190	1.07620	18818	0	40
2009.06.10	12:00:00	1.07630	1.07910	1.07210	1.07810	21946	0	40
2009.06.10	16:00:00	1.07810	1.08470	1.07810	1.08410	19502	0	40
2009.06.10	20:00:00	1.08420	1.08560	1.07990	1.08190	8044	0	40
2009.06.11	00:00:00	1.08190	1.08190	1.07790	1.07790	5673	0	40
2009.06.11	04:00:00	1.07790	1.07920	1.07520	1.07770	7853	0	40
2009.06.11	08:00:00	1.07760	1.08160	1.07570	1.07820	17715	0	40
2009.06.11	12:00:00	1.07810	1.08370	1.07530	1.07660	22641	0	40
2009.06.11	16:00:00	1.07660	1.07690	1.06500	1.06870	23293	0	40
2009.06.11	20:00:00	1.06870	1.07140	1.06800	1.07100	9379	0	40
2009.06.12	00:00:00	1.07110	1.07160	1.06860	1.07070	6279	0	40
2009.06.12	04:00:00	1.07070	1.07370	1.06900	1.07320	8344	0	40
2009.06.12	08:00:00	1.07330	1.07660	1.07030	1.07560	10388	0	40
2009.06.12	12:00:00	1.07570	1.08340	1.07440	1.08330	4013	0	40
2009.06.12	16:00:00	1.08340	1.08470	1.07460	1.07640	3620	0	40
2009.06.12	20:00:00	1.07650	1.08110	1.07640	1.07920	1374	0	40
2009.06.15	00:00:00	1.08090	1.08220	1.07820	1.08150	1112	0	40
2009.06.15	04:00:00	1.08160	1.08480	1.08080	1.08480	1199	0	40
2009.06.15	08:00:00	1.08490	1.09160	1.08470	1.08990	4003	0	40
2009.06.15	12:00:00	1.09000	1.09180	1.08690	1.09080	5077	0	40
2009.06.15	16:00:00	1.09070	1.09490	1.08940	1.09350	5013	0	40
2009.06.15	20:00:00	1.09340	1.09360	1.09130	1.09260	1695	0	40
2009.06.16	00:00:00	1.09250	1.09560	1.09090	1.09160	2021	0	40
2009.06.16	04:00:00	1.09150	1.09230	1.08770	1.08900	2301	0	40
2009.06.16	08:00:00	1.08890	1.09080	1.08230	1.08550	4644	0	40
2009.06.16	12:00:00	1.08540	1.08810	1.08210	1.08750	4926	0	40
2009.06.16	16:00:00	1.08760	1.08910	1.08280	1.08800	3284	0	40
2009.06.16	20:00:00	1.08790	1.08930	1.08710	1.08840	1368	0	40
2009.06.17	00:00:00	1.08850	1.09060	1.08750	1.08820	1603	0	40
2009.06.17	04:00:00	1.08810	1.08870	1.08460	1.08570	1829	0	40
2009.06.17	08:00:00	1.08560	1.08910	1.08300	1.08820	3871	0	40
2009.06.17	12:00:00	1.08810	1.09240	1.08560	1.08700	5082	0	40
2009.06.17	16:00:00	1.08710	1.08770	1.07910	1.07920	956	0	40
2009.06.17	20:00:00	1.07930	1.08030	1.07850	1.07980	576	0	40
2009.06.18	00:00:00	1.07990	1.08050	1.07770	1.07910	664	0	40
2009.06.18	04:00:00	1.08000	1.08280	1.07930	1.08180	1008	0	40
2009.06.18	08:00:00	1.08190	1.08230	1.07670	1.07730	5088	0	40
2009.06.18	12:00:00	1.07740	1.08520	1.07610	1.08060	5073	0	40
2009.06.18	16:00:00	1.08000	1.08730	1.07950	1.08730	3164	0	40
2009.06.18	20:00:00	1.08740	1.08970	1.08560	1.08570	1648	0	40
2009.06.19	00:00:00	1.08580	1.08790	1.08480	1.08580	1097	0	40
2009.06.19	04:00:00	1.08570	1.08720	1.08300	1.08390	1159	0	40
2009.06.19	08:00:00	1.08400	1.08920	1.08340	1.08650	2634	0	40
2009.06.19	12:00:00	1.08640	1.08740	1.08270	1.08480	3105	0	40
2009.06.19	16:00:00	1.08470	1.08590	1.07650	1.07830	2989	0	40
2009.06.19	20:00:00	1.07820	1.08180	1.07750	1.08120	905	0	40
2009.06.22	00:00:00	1.08020	1.08420	1.07960	1.08320	1016	0	40
2009.06.22	04:00:00	1.08310	1.08400	1.08200	1.08310	1271	0	40
2009.06.22	08:00:00	1.08320	1.08870	1.08300	1.08680	2952	0	40
2009.06.22	12:00:00	1.08690	1.08960	1.08680	1.08760	2760	0	40
2009.06.22	16:00:00	1.08750	1.08860	1.08320	1.08480	2858	0	40
2009.06.22	20:00:00	1.08470	1.08690	1.08470	1.08650	1220	0	40
2009.06.23	00:00:00	1.08660	1.08810	1.08570	1.08650	1093	0	40
2009.06.23	04:00:00	1.08640	1.08780	1.08520	1.08760	1431	0	40
2009.06.23	08:00:00	1.08750	1.08800	1.07840	1.07950	3535	0	40
2009.06.23	12:00:00	1.07940	1.07970	1.07150	1.07240	3648	0	40
2009.06.23	16:00:00	1.07260	1.07430	1.06420	1.06660	3821	0	40
2009.06.23	20:00:00	1.06670	1.06740	1.06500	1.06690	1156	0	40
2009.06.24	00:00:00	1.06680	1.06780	1.06510	1.06690	1243	0	40
2009.06.24	04:00:00	1.06700	1.06730	1.06490	1.06690	1542	0	40
2009.06.24	08:00:00	1.06700	1.06900	1.06310	1.06570	3438	0	40
2009.06.24	12:00:00	1.06560	1.09070	1.06540	1.08390	7870	0	40
2009.06.24	16:00:00	1.08330	1.10220	1.08310	1.09540	5316	0	40
2009.06.24	20:00:00	1.09530	1.10190	1.09340	1.09810	2665	0	40
2009.06.25	00:00:00	1.09808	1.09842	1.09537	1.09680	5493	0	40
2009.06.25	04:00:00	1.09679	1.09733	1.09412	1.09416	8393	0	40
2009.06.25	08:00:00	1.09423	1.10113	1.09206	1.10066	18184	0	40
2009.06.25	12:00:00	1.10065	1.10133	1.09776	1.09879	16025	0	40
2009.06.25	16:00:00	1.09878	1.10103	1.09209	1.09295	13104	0	40
2009.06.25	20:00:00	1.09297	1.09507	1.09272	1.09312	2365	0	40
2009.06.26	00:00:00	1.09323	1.09454	1.08863	1.08987	5946	0	40
2009.06.26	04:00:00	1.08985	1.09241	1.08916	1.08940	8153	0	40
2009.06.26	08:00:00	1.08934	1.09309	1.08621	1.08686	16099	0	40
2009.06.26	12:00:00	1.08687	1.08727	1.08288	1.08520	16165	0	40
2009.06.26	16:00:00	1.08519	1.08715	1.07959	1.08231	17411	0	40
2009.06.26	20:00:00	1.08235	1.08350	1.08090	1.08349	5366	0	40
2009.06.29	00:00:00	1.08291	1.08731	1.08249	1.08671	5731	0	40
2009.06.29	04:00:00	1.08672	1.08774	1.08526	1.08741	6098	0	40
2009.06.29	08:00:00	1.08747	1.09110	1.08725	1.08885	15201	0	40
2009.06.29	12:00:00	1.08886	1.08890	1.08364	1.08515	15528	0	40
2009.06.29	16:00:00	1.08515	1.08628	1.08085	1.08091	14899	0	40
2009.06.29	20:00:00	1.08088	1.08381	1.08080	1.08331	5936	0	40
2009.06.30	00:00:00	1.08328	1.08350	1.08008	1.08054	6323	0	40
2009.06.30	04:00:00	1.08052	1.08182	1.07978	1.08157	6448	0	40
2009.06.30	08:00:00	1.08159	1.08268	1.07774	1.08007	15759	0	40
2009.06.30	12:00:00	1.08009	1.08481	1.07814	1.08280	16543	0	40
2009.06.30	16:00:00	1.08283	1.08894	1.08270	1.08636	17647	0	40
2009.06.30	20:00:00	1.08633	1.08693	1.08518	1.08581	6289	0	40
2009.07.01	00:00:00	1.08584	1.08844	1.08440	1.08787	5351	0	40
2009.07.01	04:00:00	1.08785	1.08789	1.08470	1.08627	6950	0	40
2009.07.01	08:00:00	1.08626	1.08682	1.08179	1.08403	12680	0	40
2009.07.01	12:00:00	1.08408	1.08514	1.07515	1.07690	17349	0	40
2009.07.01	16:00:00	1.07698	1.07840	1.07122	1.07268	17061	0	40
2009.07.01	20:00:00	1.07268	1.07536	1.07261	1.07419	5839	0	40
2009.07.02	00:00:00	1.07434	1.07690	1.07395	1.07562	7169	0	40
2009.07.02	04:00:00	1.07561	1.07783	1.07525	1.07722	8276	0	40
2009.07.02	08:00:00	1.07719	1.08250	1.07633	1.08160	16137	0	40
2009.07.02	12:00:00	1.08161	1.08690	1.08139	1.08400	14165	0	40
2009.07.02	16:00:00	1.08390	1.08580	1.08210	1.08230	1511	0	40
2009.07.02	20:00:00	1.08240	1.09010	1.08220	1.08880	1472	0	40
2009.07.03	00:00:00	1.08870	1.08870	1.08550	1.08560	1082	0	40
